"estimator","variable","estimate","stderr","convergence","setup_id","sample_id","sigma","cutoff","u_dist","x_dist"
"tsgauss","sd_w",1.61153321890383,0.0509611549675882,0,4,61,1.2,1,"gauss","exp"
"tsgauss","sigma",1.23923475005824,0.0566139302273027,0,4,62,1.2,1,"gauss","exp"
"tsgauss","mu_x",0.971810984966,0.0701046707508092,0,4,62,1.2,1,"gauss","exp"
"tsgauss","sd_x",0.960015450285963,0.0820542488791146,0,4,62,1.2,1,"gauss","exp"
"tsgauss","sd_w",1.5675880933905,0.0495714880807474,0,4,62,1.2,1,"gauss","exp"
"tsgauss","sigma",1.24788648468905,0.0531210603188557,0,4,63,1.2,1,"gauss","exp"
"tsgauss","mu_x",0.981177840538,0.0685479697217335,0,4,63,1.2,1,"gauss","exp"
"tsgauss","sd_x",0.890051345606678,0.088321264047758,0,4,63,1.2,1,"gauss","exp"
"tsgauss","sd_w",1.53277920017394,0.0484707342268079,0,4,63,1.2,1,"gauss","exp"
"tsgauss","sigma",1.31273944546158,0.0534075679917926,0,4,64,1.2,1,"gauss","exp"
"tsgauss","mu_x",1.0604705200694,0.0730682560565097,0,4,64,1.2,1,"gauss","exp"
"tsgauss","sd_x",0.972728209675785,0.0774796107190574,0,4,64,1.2,1,"gauss","exp"
"tsgauss","sd_w",1.63385587539716,0.051667059347033,0,4,64,1.2,1,"gauss","exp"
"tsgauss","sigma",1.17650184464865,0.0498554417928198,0,4,65,1.2,1,"gauss","exp"
"tsgauss","mu_x",1.03477115809,0.07138452299,0,4,65,1.2,1,"gauss","exp"
"tsgauss","sd_x",1.07875783695565,0.0683698867424081,0,4,65,1.2,1,"gauss","exp"
"tsgauss","sd_w",1.59620645947036,0.050476480277996,0,4,65,1.2,1,"gauss","exp"
"tsgauss","sigma",1.12227619693949,0.0520820654963752,0,4,66,1.2,1,"gauss","exp"
"tsgauss","mu_x",1.010821248362,0.068256658793088,0,4,66,1.2,1,"gauss","exp"
"tsgauss","sd_x",1.03439928102307,0.0731586901887133,0,4,66,1.2,1,"gauss","exp"
"tsgauss","sd_w",1.52626528978353,0.0482647462937289,0,4,66,1.2,1,"gauss","exp"
"tsgauss","sigma",1.22634732972258,0.0516783194317651,0,4,67,1.2,1,"gauss","exp"
"tsgauss","mu_x",1.02041561238,0.0682410364726025,0,4,67,1.2,1,"gauss","exp"
"tsgauss","sd_x",0.908015284182948,0.0815488323449415,0,4,67,1.2,1,"gauss","exp"
"tsgauss","sd_w",1.52591596407782,0.0482536996449757,0,4,67,1.2,1,"gauss","exp"
"tsgauss","sigma",1.2371924999778,0.0564766039142274,0,4,68,1.2,1,"gauss","exp"
"tsgauss","mu_x",0.979666508777,0.0739980496681511,0,4,68,1.2,1,"gauss","exp"
"tsgauss","sd_x",1.09873126620833,0.0818283744292923,0,4,68,1.2,1,"gauss","exp"
"tsgauss","sd_w",1.65464669260392,0.0523245227149286,0,4,68,1.2,1,"gauss","exp"
"tsgauss","sigma",1.187085665984,0.0555334556901221,0,4,69,1.2,1,"gauss","exp"
"tsgauss","mu_x",0.93102870016,0.0688275125761952,0,4,69,1.2,1,"gauss","exp"
"tsgauss","sd_x",0.979510523337282,0.0836095179365827,0,4,69,1.2,1,"gauss","exp"
"tsgauss","sd_w",1.53902996842594,0.04866840087483,0,4,69,1.2,1,"gauss","exp"
"tsgauss","sigma",1.31481527258569,0.0556282729600338,0,4,70,1.2,1,"gauss","exp"
"tsgauss","mu_x",0.928093049812,0.0687382890225333,0,4,70,1.2,1,"gauss","exp"
"tsgauss","sd_x",0.796075993764455,0.086443248148851,0,4,70,1.2,1,"gauss","exp"
"tsgauss","sd_w",1.53703486911412,0.0486053102949941,0,4,70,1.2,1,"gauss","exp"
"tsgauss","sigma",1.14904202756813,0.051125972941612,0,4,71,1.2,1,"gauss","exp"
"tsgauss","mu_x",0.965782458876,0.0679445521402899,0,4,71,1.2,1,"gauss","exp"
"tsgauss","sd_x",0.99394844013883,0.0706713971013531,0,4,71,1.2,1,"gauss","exp"
"tsgauss","sd_w",1.51928637286467,0.0480440535630819,0,4,71,1.2,1,"gauss","exp"
"tsgauss","sigma",1.29657209484463,0.0523720932265424,0,4,72,1.2,1,"gauss","exp"
"tsgauss","mu_x",0.918756472792,0.0676407079231723,0,4,72,1.2,1,"gauss","exp"
"tsgauss","sd_x",0.77880259825206,0.0900265759075626,0,4,72,1.2,1,"gauss","exp"
"tsgauss","sd_w",1.51249220962422,0.0478292032567338,0,4,72,1.2,1,"gauss","exp"
"tsgauss","sigma",1.16480322081305,0.0493349909409167,0,4,73,1.2,1,"gauss","exp"
"tsgauss","mu_x",0.912636984604,0.0650481385084233,0,4,73,1.2,1,"gauss","exp"
"tsgauss","sd_x",0.871127785396074,0.0741755838619436,0,4,73,1.2,1,"gauss","exp"
"tsgauss","sd_w",1.45452059514656,0.0459959798428679,0,4,73,1.2,1,"gauss","exp"
"tsgauss","sigma",1.25236518583879,0.053633797565848,0,4,74,1.2,1,"gauss","exp"
"tsgauss","mu_x",1.04215705121,0.0703120001388443,0,4,74,1.2,1,"gauss","exp"
"tsgauss","sd_x",0.950510453946406,0.0800858561687537,0,4,74,1.2,1,"gauss","exp"
"tsgauss","sd_w",1.5722241194443,0.0497180920969662,0,4,74,1.2,1,"gauss","exp"
"tsgauss","sigma",1.25475069195945,0.0543440459943356,0,4,75,1.2,1,"gauss","exp"
"tsgauss","mu_x",1.01112027322,0.0717006942238757,0,4,75,1.2,1,"gauss","exp"
"tsgauss","sd_x",0.998045829168248,0.0805100854124885,0,4,75,1.2,1,"gauss","exp"
"tsgauss","sd_w",1.60327626318513,0.0507000471014856,0,4,75,1.2,1,"gauss","exp"
"tsgauss","sigma",1.25023864210137,0.0595129808374238,0,4,76,1.2,1,"gauss","exp"
"tsgauss","mu_x",0.94644238116,0.0703380302973669,0,4,76,1.2,1,"gauss","exp"
"tsgauss","sd_x",0.954265471896139,0.0897145344379645,0,4,76,1.2,1,"gauss","exp"
"tsgauss","sd_w",1.57280617148352,0.049736498198573,0,4,76,1.2,1,"gauss","exp"
"tsgauss","sigma",1.17316025157347,0.0524806176381283,0,4,77,1.2,1,"gauss","exp"
"tsgauss","mu_x",0.962629143536,0.0657244403593979,0,4,77,1.2,1,"gauss","exp"
"tsgauss","sd_x",0.885181368085722,0.0827396734999383,0,4,77,1.2,1,"gauss","exp"
"tsgauss","sd_w",1.46964316426744,0.0464741974678211,0,4,77,1.2,1,"gauss","exp"
"tsgauss","sigma",1.2641861286554,0.0488492048315573,0,4,78,1.2,1,"gauss","exp"
"tsgauss","mu_x",0.96023849788,0.0674355749318938,0,4,78,1.2,1,"gauss","exp"
"tsgauss","sd_x",0.821956090866654,0.0733834548901713,0,4,78,1.2,1,"gauss","exp"
"tsgauss","sd_w",1.50790529649495,0.0476841523275556,0,4,78,1.2,1,"gauss","exp"
"tsgauss","sigma",1.29630180670558,0.0528600192799232,0,4,79,1.2,1,"gauss","exp"
"tsgauss","mu_x",0.863799091208,0.0685230912009834,0,4,79,1.2,1,"gauss","exp"
"tsgauss","sd_x",0.81688961298391,0.0850627017767115,0,4,79,1.2,1,"gauss","exp"
"tsgauss","sd_w",1.53222289953817,0.0484531424560796,0,4,79,1.2,1,"gauss","exp"
"tsgauss","sigma",1.30036035724037,0.0541522628142369,0,4,80,1.2,1,"gauss","exp"
"tsgauss","mu_x",0.9557924758672,0.0712506407165757,0,4,80,1.2,1,"gauss","exp"
"tsgauss","sd_x",0.920537800733346,0.0849558884922295,0,4,80,1.2,1,"gauss","exp"
"tsgauss","sd_w",1.59321276082678,0.050381811214577,0,4,80,1.2,1,"gauss","exp"
"tsgauss","sigma",1.17659341150313,0.0520370559814484,0,4,81,1.2,1,"gauss","exp"
"tsgauss","mu_x",1.010700238568,0.066044592449795,0,4,81,1.2,1,"gauss","exp"
"tsgauss","sd_x",0.892508845859348,0.0807826696309392,0,4,81,1.2,1,"gauss","exp"
"tsgauss","sd_w",1.47680198264011,0.0467005791819519,0,4,81,1.2,1,"gauss","exp"
"tsgauss","sigma",1.22940929816249,0.0553196260487998,0,4,82,1.2,1,"gauss","exp"
"tsgauss","mu_x",1.04426133022,0.0724344607762751,0,4,82,1.2,1,"gauss","exp"
"tsgauss","sd_x",1.05448012383661,0.0821923539566351,0,4,82,1.2,1,"gauss","exp"
"tsgauss","sd_w",1.61968378209293,0.0512188984064951,0,4,82,1.2,1,"gauss","exp"
"tsgauss","sigma",1.19028835260118,0.0512062708705157,0,4,83,1.2,1,"gauss","exp"
"tsgauss","mu_x",1.073073106582,0.0708869914283848,0,4,83,1.2,1,"gauss","exp"
"tsgauss","sd_x",1.04675518367282,0.0716465376094324,0,4,83,1.2,1,"gauss","exp"
"tsgauss","sd_w",1.58508131554313,0.0501246723369235,0,4,83,1.2,1,"gauss","exp"
"tsgauss","sigma",1.30895374969042,0.0528753274576567,0,4,84,1.2,1,"gauss","exp"
"tsgauss","mu_x",1.068902613428,0.0722649343852379,0,4,84,1.2,1,"gauss","exp"
"tsgauss","sd_x",0.947496940376457,0.0819272727244817,0,4,84,1.2,1,"gauss","exp"
"tsgauss","sd_w",1.61589305674954,0.0510990251458026,0,4,84,1.2,1,"gauss","exp"
"tsgauss","sigma",1.28923223394773,0.051573666043542,0,4,85,1.2,1,"gauss","exp"
"tsgauss","mu_x",0.96853428548,0.0682794214006798,0,4,85,1.2,1,"gauss","exp"
"tsgauss","sd_x",0.817875259655128,0.0851066850237665,0,4,85,1.2,1,"gauss","exp"
"tsgauss","sd_w",1.52677427716274,0.0482808418879146,0,4,85,1.2,1,"gauss","exp"
"tsgauss","sigma",1.24080924678568,0.0502208388240044,0,4,86,1.2,1,"gauss","exp"
"tsgauss","mu_x",0.941854114446,0.0685577366790824,0,4,86,1.2,1,"gauss","exp"
"tsgauss","sd_x",0.900263318352113,0.0745984488910398,0,4,86,1.2,1,"gauss","exp"
"tsgauss","sd_w",1.53299759597959,0.0484776405085808,0,4,86,1.2,1,"gauss","exp"
"tsgauss","sigma",1.31616637315648,0.0542550347562984,0,4,87,1.2,1,"gauss","exp"
"tsgauss","mu_x",1.006699544296,0.0717367670742323,0,4,87,1.2,1,"gauss","exp"
"tsgauss","sd_x",0.91694490199981,0.0838659132045376,0,4,87,1.2,1,"gauss","exp"
"tsgauss","sd_w",1.60408287664052,0.0507255544585895,0,4,87,1.2,1,"gauss","exp"
"tsgauss","sigma",1.19096475597492,0.0528187207255201,0,4,88,1.2,1,"gauss","exp"
"tsgauss","mu_x",1.0205501015206,0.0708221533918506,0,4,88,1.2,1,"gauss","exp"
"tsgauss","sd_x",1.04378716966391,0.072621526601523,0,4,88,1.2,1,"gauss","exp"
"tsgauss","sd_w",1.58363149297095,0.0500788249216114,0,4,88,1.2,1,"gauss","exp"
"tsgauss","sigma",1.21238616623633,0.0551976682039613,0,4,89,1.2,1,"gauss","exp"
"tsgauss","mu_x",0.946783106286,0.0696838005423975,0,4,89,1.2,1,"gauss","exp"
"tsgauss","sd_x",0.978793038867298,0.0827457917097958,0,4,89,1.2,1,"gauss","exp"
"tsgauss","sd_w",1.55817714943337,0.0492738879023801,0,4,89,1.2,1,"gauss","exp"
"tsgauss","sigma",1.17090745822222,0.0531213570485507,0,4,90,1.2,1,"gauss","exp"
"tsgauss","mu_x",0.9630118149522,0.0658373807216001,0,4,90,1.2,1,"gauss","exp"
"tsgauss","sd_x",0.892331818563055,0.0805372527881258,0,4,90,1.2,1,"gauss","exp"
"tsgauss","sd_w",1.47216858754032,0.0465540583638039,0,4,90,1.2,1,"gauss","exp"
"tsgauss","sigma",1.20300174231155,0.0520415583305853,0,4,91,1.2,1,"gauss","exp"
"tsgauss","mu_x",1.018117959042,0.0711754086987551,0,4,91,1.2,1,"gauss","exp"
"tsgauss","sd_x",1.04199626185163,0.073487881483019,0,4,91,1.2,1,"gauss","exp"
"tsgauss","sd_w",1.59153052176746,0.0503286141446137,0,4,91,1.2,1,"gauss","exp"
"tsgauss","sigma",1.18552478645671,0.0526024462354204,0,4,92,1.2,1,"gauss","exp"
"tsgauss","mu_x",1.10722496359,0.0704324217860986,0,4,92,1.2,1,"gauss","exp"
"tsgauss","sd_x",1.03677094867874,0.076400962664126,0,4,92,1.2,1,"gauss","exp"
"tsgauss","sd_w",1.57491682933654,0.0498032430603414,0,4,92,1.2,1,"gauss","exp"
"tsgauss","sigma",1.23873585919885,0.0502963267730068,0,4,93,1.2,1,"gauss","exp"
"tsgauss","mu_x",1.029209465636,0.0695060459289276,0,4,93,1.2,1,"gauss","exp"
"tsgauss","sd_x",0.938657915042523,0.0738269739307422,0,4,93,1.2,1,"gauss","exp"
"tsgauss","sd_w",1.55420243544305,0.0491481964098083,0,4,93,1.2,1,"gauss","exp"
"tsgauss","sigma",1.23863485418357,0.051050746631948,0,4,94,1.2,1,"gauss","exp"
"tsgauss","mu_x",1.011830751474,0.068111604141076,0,4,94,1.2,1,"gauss","exp"
"tsgauss","sd_x",0.886216117737077,0.0782852724566423,0,4,94,1.2,1,"gauss","exp"
"tsgauss","sd_w",1.52302176916002,0.0481621771656486,0,4,94,1.2,1,"gauss","exp"
"tsgauss","sigma",1.24589002093253,0.0543285794293342,0,4,95,1.2,1,"gauss","exp"
"tsgauss","mu_x",0.92250606093456,0.0673973366273594,0,4,95,1.2,1,"gauss","exp"
"tsgauss","sd_x",0.847914233853605,0.0821686525305652,0,4,95,1.2,1,"gauss","exp"
"tsgauss","sd_w",1.50705026201212,0.0476571137631183,0,4,95,1.2,1,"gauss","exp"
"tsgauss","sigma",1.20296500443743,0.0562494068936042,0,4,96,1.2,1,"gauss","exp"
"tsgauss","mu_x",1.100237644652,0.0764191130329338,0,4,96,1.2,1,"gauss","exp"
"tsgauss","sd_x",1.21359615048377,0.0771487558592464,0,4,96,1.2,1,"gauss","exp"
"tsgauss","sd_w",1.7087833152188,0.0540364730378488,0,4,96,1.2,1,"gauss","exp"
"tsgauss","sigma",1.25855946428374,0.0536851755856175,0,4,97,1.2,1,"gauss","exp"
"tsgauss","mu_x",1.129375844008,0.0732843981244988,0,4,97,1.2,1,"gauss","exp"
"tsgauss","sd_x",1.04944250871443,0.0789399240810985,0,4,97,1.2,1,"gauss","exp"
"tsgauss","sd_w",1.63868895896537,0.0518198948690078,0,4,97,1.2,1,"gauss","exp"
"tsgauss","sigma",1.29058469274933,0.0542856509348973,0,4,98,1.2,1,"gauss","exp"
"tsgauss","mu_x",0.933157255752,0.0699493268678197,0,4,98,1.2,1,"gauss","exp"
"tsgauss","sd_x",0.883654522690656,0.0856113233588474,0,4,98,1.2,1,"gauss","exp"
"tsgauss","sd_w",1.56411449856797,0.0494616433676697,0,4,98,1.2,1,"gauss","exp"
"tsgauss","sigma",1.13799563415571,0.0549316921797423,0,4,99,1.2,1,"gauss","exp"
"tsgauss","mu_x",0.99708252997,0.0697908904759873,0,4,99,1.2,1,"gauss","exp"
"tsgauss","sd_x",1.06787177758295,0.0779031389871539,0,4,99,1.2,1,"gauss","exp"
"tsgauss","sd_w",1.5605717531455,0.0493496119206182,0,4,99,1.2,1,"gauss","exp"
"tsgauss","sigma",1.30719775969459,0.053277355846093,0,4,100,1.2,1,"gauss","exp"
"tsgauss","mu_x",1.061823609884,0.0711192949265919,0,4,100,1.2,1,"gauss","exp"
"tsgauss","sd_x",0.905655051593725,0.0813020176958122,0,4,100,1.2,1,"gauss","exp"
"tsgauss","sd_w",1.59027577967715,0.0502889357157992,0,4,100,1.2,1,"gauss","exp"
"tsgauss","sigma",0.129392338441344,0.0241097283173939,0,5,1,0.2,1,"lap","gauss"
"tsgauss","mu_x",0.021106646952,0.0424044680524789,0,5,1,0.2,1,"lap","gauss"
"tsgauss","sd_x",0.939322669884813,0.0302875395917077,0,5,1,0.2,1,"lap","gauss"
"tsgauss","sd_w",0.94819273115061,0.0299844869125162,0,5,1,0.2,1,"lap","gauss"
"tsgauss","sigma",0.130120869467118,0.0203732650094888,0,5,2,0.2,1,"lap","gauss"
"tsgauss","mu_x",-0.025084819363,0.0446464754964289,0,5,2,0.2,1,"lap","gauss"
"tsgauss","sd_x",0.989809298024491,0.0318445127245906,0,5,2,0.2,1,"lap","gauss"
"tsgauss","sd_w",0.998325541657938,0.0315698255796039,0,5,2,0.2,1,"lap","gauss"
"tsgauss","sigma",0.211347370190189,0.0241229890654674,0,5,3,0.2,1,"lap","gauss"
"tsgauss","mu_x",-0.095456764394,0.0447620574011118,0,5,3,0.2,1,"lap","gauss"
"tsgauss","sd_x",0.978342057004555,0.0326510727429738,0,5,3,0.2,1,"lap","gauss"
"tsgauss","sd_w",1.00091003161633,0.0316515543281876,0,5,3,0.2,1,"lap","gauss"
"tsgauss","sigma",0.277447541549687,0.0247962014180381,0,5,4,0.2,1,"lap","gauss"
"tsgauss","mu_x",0.103259632596,0.0464702062446049,0,5,4,0.2,1,"lap","gauss"
"tsgauss","sd_x",1.00138049506474,0.0352533222370041,0,5,4,0.2,1,"lap","gauss"
"tsgauss","sd_w",1.03910540091372,0.0328593979586976,0,5,4,0.2,1,"lap","gauss"
"tsgauss","sigma",0.18901419752647,0.0346151233315923,0,5,5,0.2,1,"lap","gauss"
"tsgauss","mu_x",-0.021195398518,0.0449878368628356,0,5,5,0.2,1,"lap","gauss"
"tsgauss","sd_x",0.988041682284699,0.0331031859647325,0,5,5,0.2,1,"lap","gauss"
"tsgauss","sd_w",1.00595861385971,0.0318112045166252,0,5,5,0.2,1,"lap","gauss"
"tsgauss","sigma",0.283851892386295,0.0168782577446547,0,5,6,0.2,1,"lap","gauss"
"tsgauss","mu_x",0.0077830789784,0.0434760977417348,0,5,6,0.2,1,"lap","gauss"
"tsgauss","sd_x",0.929792256696709,0.032485204574188,0,5,6,0.2,1,"lap","gauss"
"tsgauss","sd_w",0.972155099469441,0.0307422435327098,0,5,6,0.2,1,"lap","gauss"
"tsgauss","sigma",0.258347539143281,0.0220073275669443,0,5,7,0.2,1,"lap","gauss"
"tsgauss","mu_x",-0.01022191764,0.0439968739345094,0,5,7,0.2,1,"lap","gauss"
"tsgauss","sd_x",0.949272883328691,0.0332850697729593,0,5,7,0.2,1,"lap","gauss"
"tsgauss","sd_w",0.983800009150516,0.0311104879101012,0,5,7,0.2,1,"lap","gauss"
"tsgauss","sigma",0.206368818525092,0.0215712416810523,0,5,8,0.2,1,"lap","gauss"
"tsgauss","mu_x",0.061302780014,0.042618179026468,0,5,8,0.2,1,"lap","gauss"
"tsgauss","sd_x",0.930358265673283,0.0313019230401034,0,5,8,0.2,1,"lap","gauss"
"tsgauss","sd_w",0.952971453804384,0.0301356033914378,0,5,8,0.2,1,"lap","gauss"
"tsgauss","sigma",0.169094204494705,0.0237864130649061,0,5,9,0.2,1,"lap","gauss"
"tsgauss","mu_x",-0.000958001716000001,0.0456589881586994,0,5,9,0.2,1,"lap","gauss"
"tsgauss","sd_x",1.00686580528113,0.0328376490321434,0,5,9,0.2,1,"lap","gauss"
"tsgauss","sd_w",1.0209660130671,0.0322857801491326,0,5,9,0.2,1,"lap","gauss"
"tsgauss","sigma",0.163825371781305,0.0264517116452799,0,5,10,0.2,1,"lap","gauss"
"tsgauss","mu_x",0.018905935953,0.0442661089435994,0,5,10,0.2,1,"lap","gauss"
"tsgauss","sd_x",0.976168760032824,0.0318531995022311,0,5,10,0.2,1,"lap","gauss"
"tsgauss","sd_w",0.989820286972996,0.0313008658107616,0,5,10,0.2,1,"lap","gauss"
"tsgauss","sigma",0.214647359808232,0.0256622541262411,0,5,11,0.2,1,"lap","gauss"
"tsgauss","mu_x",-0.015862458128,0.0489143791847737,0,5,11,0.2,1,"lap","gauss"
"tsgauss","sd_x",1.07248997964702,0.0355658435191225,0,5,11,0.2,1,"lap","gauss"
"tsgauss","sd_w",1.09375876934355,0.0345876892190836,0,5,11,0.2,1,"lap","gauss"
"tsgauss","sigma",0.22617146227856,0.0243394939520525,0,5,12,0.2,1,"lap","gauss"
"tsgauss","mu_x",0.024426424024,0.0466705276149921,0,5,12,0.2,1,"lap","gauss"
"tsgauss","sd_x",1.01878140127392,0.0346191868910432,0,5,12,0.2,1,"lap","gauss"
"tsgauss","sd_w",1.04358472292904,0.033001046558115,0,5,12,0.2,1,"lap","gauss"
"tsgauss","sigma",0.221206493161046,0.028612014460326,0,5,13,0.2,1,"lap","gauss"
"tsgauss","mu_x",-9.80620699999958e-05,0.0481983039588663,0,5,13,0.2,1,"lap","gauss"
"tsgauss","sd_x",1.05480137449618,0.0355404623135477,0,5,13,0.2,1,"lap","gauss"
"tsgauss","sd_w",1.07774684052222,0.0340813475710048,0,5,13,0.2,1,"lap","gauss"
"tsgauss","sigma",0.282048245055601,0.0129760080228369,0,5,14,0.2,1,"lap","gauss"
"tsgauss","mu_x",0.02522280507,0.0477224239425979,0,5,14,0.2,1,"lap","gauss"
"tsgauss","sd_x",1.02915677179892,0.0343884884320185,0,5,14,0.2,1,"lap","gauss"
"tsgauss","sd_w",1.06710583986712,0.0337448495844702,0,5,14,0.2,1,"lap","gauss"
"tsgauss","sigma",0.148510659794054,0.0125448542927862,0,5,15,0.2,1,"lap","gauss"
"tsgauss","mu_x",-0.023504358154,0.0458807841298249,0,5,15,0.2,1,"lap","gauss"
"tsgauss","sd_x",1.0151195792178,0.0329167842350487,0,5,15,0.2,1,"lap","gauss"
"tsgauss","sd_w",1.02592552175282,0.0324426135843553,0,5,15,0.2,1,"lap","gauss"
"tsgauss","sigma",0.210137349079217,0.0241251859708038,0,5,16,0.2,1,"lap","gauss"
"tsgauss","mu_x",-0.003199186042,0.049030231203237,0,5,16,0.2,1,"lap","gauss"
"tsgauss","sd_x",1.07602234198152,0.0355967357410153,0,5,16,0.2,1,"lap","gauss"
"tsgauss","sd_w",1.09634929922969,0.0346696089669532,0,5,16,0.2,1,"lap","gauss"
"tsgauss","sigma",0.262540411050684,0.0276039766131898,0,5,17,0.2,1,"lap","gauss"
"tsgauss","mu_x",-0.009068793012,0.0460536593532548,0,5,17,0.2,1,"lap","gauss"
"tsgauss","sd_x",0.995762171644493,0.0335773137951786,0,5,17,0.2,1,"lap","gauss"
"tsgauss","sd_w",1.02979112926497,0.0325648548271418,0,5,17,0.2,1,"lap","gauss"
"tsgauss","sigma",0.177378579058395,0.0125325562427147,0,5,18,0.2,1,"lap","gauss"
"tsgauss","mu_x",-0.016320121982,0.0455383875849159,0,5,18,0.2,1,"lap","gauss"
"tsgauss","sd_x",1.00270095821648,0.0328584265596548,0,5,18,0.2,1,"lap","gauss"
"tsgauss","sd_w",1.01826930225605,0.0322005026655953,0,5,18,0.2,1,"lap","gauss"
"tsgauss","sigma",0.1843656496342,0.0231508205367695,0,5,19,0.2,1,"lap","gauss"
"tsgauss","mu_x",-0.0300998005309,0.0452004774933782,0,5,19,0.2,1,"lap","gauss"
"tsgauss","sd_x",0.99375595095056,0.0326870536140423,0,5,19,0.2,1,"lap","gauss"
"tsgauss","sd_w",1.01071340290643,0.0319615641484376,0,5,19,0.2,1,"lap","gauss"
"tsgauss","sigma",0.183471129596096,0.0192772073127265,0,5,20,0.2,1,"lap","gauss"
"tsgauss","mu_x",-0.040072210676,0.0470486318757384,0,5,20,0.2,1,"lap","gauss"
"tsgauss","sd_x",1.03591757649637,0.0336417512175447,0,5,20,0.2,1,"lap","gauss"
"tsgauss","sd_w",1.05203939122514,0.0332684066448842,0,5,20,0.2,1,"lap","gauss"
"tsgauss","sigma",0.204620376122825,0.0281887373602324,0,5,21,0.2,1,"lap","gauss"
"tsgauss","mu_x",-0.028008034484,0.0439230543853068,0,5,21,0.2,1,"lap","gauss"
"tsgauss","sd_x",0.960597655078683,0.0321213994045017,0,5,21,0.2,1,"lap","gauss"
"tsgauss","sd_w",0.982149353849663,0.031058289606276,0,5,21,0.2,1,"lap","gauss"
"tsgauss","sigma",0.224333319507963,0.0256007144049815,0,5,22,0.2,1,"lap","gauss"
"tsgauss","mu_x",-0.0327336189776,0.0457613127182478,0,5,22,0.2,1,"lap","gauss"
"tsgauss","sd_x",0.998360372113784,0.0333395182395879,0,5,22,0.2,1,"lap","gauss"
"tsgauss","sd_w",1.02325405977628,0.0323581345390712,0,5,22,0.2,1,"lap","gauss"
"tsgauss","sigma",0.182440952330924,0.0254468272197907,0,5,23,0.2,1,"lap","gauss"
"tsgauss","mu_x",-0.02731404029388,0.045327893085181,0,5,23,0.2,1,"lap","gauss"
"tsgauss","sd_x",0.997007645248213,0.0328503705573933,0,5,23,0.2,1,"lap","gauss"
"tsgauss","sd_w",1.01356250215307,0.0320516605774303,0,5,23,0.2,1,"lap","gauss"
"tsgauss","sigma",0.181542532158157,0.0391821564713933,0,5,24,0.2,1,"lap","gauss"
"tsgauss","mu_x",-0.059601505518,0.0470620143695618,0,5,24,0.2,1,"lap","gauss"
"tsgauss","sd_x",1.03656109674154,0.0343818711280126,0,5,24,0.2,1,"lap","gauss"
"tsgauss","sd_w",1.05233863288412,0.0332778694970159,0,5,24,0.2,1,"lap","gauss"
"tsgauss","sigma",0.176645493156384,0.0191721285556617,0,5,25,0.2,1,"lap","gauss"
"tsgauss","mu_x",-1.75067320000038e-05,0.04804661325263,0,5,25,0.2,1,"lap","gauss"
"tsgauss","sd_x",1.05973340622604,0.0347724144781952,0,5,25,0.2,1,"lap","gauss"
"tsgauss","sd_w",1.07435493321523,0.0339740860439821,0,5,25,0.2,1,"lap","gauss"
"tsgauss","sigma",0.190814560061652,0.0207908734332726,0,5,26,0.2,1,"lap","gauss"
"tsgauss","mu_x",0.024655171216,0.0463712327757352,0,5,26,0.2,1,"lap","gauss"
"tsgauss","sd_x",1.0191837019101,0.0333722331885544,0,5,26,0.2,1,"lap","gauss"
"tsgauss","sd_w",1.0368922868701,0.0327894131477022,0,5,26,0.2,1,"lap","gauss"
"tsgauss","sigma",0.230501016963349,0.0190834010452362,0,5,27,0.2,1,"lap","gauss"
"tsgauss","mu_x",0.053991079064,0.0484830165993297,0,5,27,0.2,1,"lap","gauss"
"tsgauss","sd_x",1.0593256017223,0.034939753479849,0,5,27,0.2,1,"lap","gauss"
"tsgauss","sd_w",1.08411320870352,0.034282669809766,0,5,27,0.2,1,"lap","gauss"
"tsgauss","sigma",0.251817432689658,0.0163959071971447,0,5,28,0.2,1,"lap","gauss"
"tsgauss","mu_x",0.018653242226,0.0446395019312368,0,5,28,0.2,1,"lap","gauss"
"tsgauss","sd_x",0.965883298814114,0.0325584118030818,0,5,28,0.2,1,"lap","gauss"
"tsgauss","sd_w",0.998169607999786,0.0315648945243675,0,5,28,0.2,1,"lap","gauss"
"tsgauss","sigma",0.141963245143,0.0299904003721365,0,5,29,0.2,1,"lap","gauss"
"tsgauss","mu_x",0.042270183038,0.0428452032175362,0,5,29,0.2,1,"lap","gauss"
"tsgauss","sd_x",0.947471454136986,0.0310214355514329,0,5,29,0.2,1,"lap","gauss"
"tsgauss","sd_w",0.958047869042036,0.0302961337364355,0,5,29,0.2,1,"lap","gauss"
"tsgauss","sigma",0.145042731686275,0.0246294712716928,0,5,30,0.2,1,"lap","gauss"
"tsgauss","mu_x",0.0471764001314,0.0454827920449161,0,5,30,0.2,1,"lap","gauss"
"tsgauss","sd_x",1.00663041484227,0.0325076949164764,0,5,30,0.2,1,"lap","gauss"
"tsgauss","sd_w",1.01702614818919,0.0321611906822578,0,5,30,0.2,1,"lap","gauss"
"tsgauss","sigma",0.223548507371469,0.0196265511500216,0,5,31,0.2,1,"lap","gauss"
"tsgauss","mu_x",0.01533484057,0.0465950689538715,0,5,31,0.2,1,"lap","gauss"
"tsgauss","sd_x",1.01763268926465,0.033519417209337,0,5,31,0.2,1,"lap","gauss"
"tsgauss","sd_w",1.04189741597147,0.0329476892271373,0,5,31,0.2,1,"lap","gauss"
